//X Y Z C2M_signed_distances[<5] R G B
0.28116322 0.01543396 0.03117378 0.001930 255 172 51
0.28238803 0.01329730 0.02898610 0.002230 255 172 51
0.28014311 0.01900172 0.03300846 0.002076 255 172 51
0.25466600 0.01638420 0.02815150 -0.000499 255 172 51
0.25610232 0.01599264 0.02815994 -0.001090 255 172 51
0.28379011 0.00665122 0.03255715 0.002113 255 172 51
0.28482467 0.00611676 0.03235505 0.002225 255 172 51
0.28703231 0.00528447 0.03194015 -0.003410 255 172 51
0.28798509 0.00519361 0.02991947 -0.001912 255 172 51
0.26021183 0.01740363 0.02883903 -0.001347 255 172 51
0.26296285 0.01946849 0.03043607 -0.001366 255 172 51
0.26777187 0.02429651 0.03380794 0.001306 255 172 51
0.26967040 0.02605009 0.03431237 0.001742 255 172 51
0.27225405 0.02708019 0.03444897 0.001873 255 172 51
0.27090633 0.02630839 0.03451843 0.001926 255 172 51
0.27383193 0.02734787 0.03454409 0.001944 255 172 51
0.27958485 0.02585340 0.03409953 0.003133 255 172 51
0.27702543 0.02764171 0.03452192 0.002284 255 172 51
0.28056291 0.02238175 0.03342164 0.002825 255 172 51
0.26408336 0.02045941 0.03074813 -0.001401 255 172 51
0.26343635 0.01984685 0.03109803 -0.000997 255 172 51
0.26624715 0.02303684 0.03197452 -0.000467 255 172 51
0.28325492 0.00978962 0.02878927 0.002422 255 172 51
0.28110999 0.01867045 0.03219509 0.002475 255 172 51
0.25770009 0.01634139 0.02845196 -0.001238 255 172 51
0.28560922 0.00588714 0.03147925 0.002035 255 172 51
0.28638345 0.00546377 0.03197460 -0.002956 255 172 51
0.25913444 0.01653072 0.02820291 -0.001425 255 172 51
0.26338753 0.01965584 0.02930989 -0.001901 255 172 51
0.26131529 0.01758504 0.02821735 -0.001691 255 172 51
0.26807892 0.02518410 0.03384363 0.001338 255 172 51
0.26866668 0.02595256 0.03394126 0.001412 255 172 51
0.26707676 0.02396022 0.03300791 0.000528 255 172 51
0.27479017 0.02780416 0.03453474 0.001949 255 172 51
0.28057528 0.02399222 0.03352928 0.003105 255 172 51
0.27831313 0.02682574 0.03452748 0.002775 255 172 51
0.27565929 0.02790673 0.03453698 0.002030 255 172 51
0.28115618 0.02153388 0.03292228 0.002984 255 172 51
0.28117716 0.02014872 0.03254535 0.002761 255 172 51
0.26566547 0.02237841 0.03105634 -0.001353 255 172 51
0.28450474 0.00665910 0.03114914 0.001296 255 172 51
0.26760423 0.02487952 0.03346980 0.000987 255 172 51
0.26933464 0.02700921 0.03391183 0.001410 255 172 51
0.27026510 0.02710413 0.03424551 0.001723 255 172 51
0.27110529 0.02732904 0.03430519 0.001755 255 172 51
0.27301714 0.02810118 0.03414708 0.001641 255 172 51
0.27410913 0.02827564 0.03424035 0.001742 255 172 51
0.28085160 0.02539098 0.03339206 0.003464 255 172 51
0.27912840 0.02724911 0.03440523 0.003136 255 172 51
0.27843899 0.02790122 0.03446470 0.002878 255 172 51
0.27609918 0.02860021 0.03423681 0.001863 255 172 51
0.28148127 0.02305723 0.03273493 0.003275 255 172 51
0.26504532 0.02153984 0.03054635 -0.001769 255 172 51
0.26737642 0.02480175 0.03145915 -0.001005 255 172 51
0.26633310 0.02328205 0.03091415 -0.001520 255 172 51
0.26475438 0.02087366 0.02919057 -0.002413 255 172 51
0.26798168 0.02566668 0.03346799 0.000978 255 172 51
0.26850659 0.02655741 0.03346979 0.000973 255 172 51
0.26752216 0.02511536 0.03289802 0.000424 255 172 51
0.27148426 0.02803102 0.03391168 0.001496 255 172 51
0.27224913 0.02795359 0.03413789 0.001673 255 172 51
0.27507913 0.02849200 0.03425678 0.001803 255 172 51
0.28136835 0.02453844 0.03293651 0.003478 255 172 51
0.28074622 0.02678408 0.03331646 0.003457 255 172 51
0.27973315 0.02723110 0.03419842 0.003357 255 172 51
0.27800980 0.02867252 0.03423168 0.002574 255 172 51
0.27707875 0.02883644 0.03411999 0.002071 255 172 51
0.28184175 0.02154605 0.03202655 0.003265 255 172 51
0.26586360 0.02237448 0.02987948 -0.002541 255 172 51
0.26998726 0.02773827 0.03391764 0.001507 255 172 51
0.26896113 0.02736953 0.03336228 0.000953 255 172 51
0.27063674 0.02775140 0.03406303 0.001620 255 172 51
0.27230507 0.02833084 0.03384900 0.001456 255 172 51
0.27359390 0.02862935 0.03386092 0.001403 255 172 51
0.27443007 0.02890834 0.03371190 0.001327 255 172 51
0.28145289 0.02565965 0.03267129 0.003589 255 172 51
0.28013062 0.02693423 0.03396166 0.003428 255 172 51
0.27937463 0.02819769 0.03414887 0.003207 255 172 51
0.27869114 0.02849751 0.03429735 0.002970 255 172 51
0.27633068 0.02926058 0.03366416 0.001576 255 172 51
0.27543855 0.02906696 0.03384123 0.001520 255 172 51
0.28208265 0.02299569 0.03174385 0.003440 255 172 51
0.28187352 0.02456369 0.03201248 0.003501 255 172 51
0.26797658 0.02604204 0.03276582 0.000292 255 172 51
0.26685128 0.02362678 0.03002108 -0.002436 255 172 51
0.26951268 0.02780841 0.03361604 0.001256 255 172 51
0.26848358 0.02693084 0.03293213 0.000458 255 172 51
0.27042878 0.02818294 0.03363412 0.001254 255 172 51
0.27288070 0.02864614 0.03358108 0.001250 255 172 51
0.28144830 0.02670288 0.03216233 0.003412 255 172 51
0.28017914 0.02767748 0.03381553 0.003408 255 172 51
0.27891493 0.02898066 0.03394767 0.002932 255 172 51
0.27766714 0.02910770 0.03397968 0.002268 255 172 51
0.27734429 0.02934368 0.03360084 0.001898 255 172 51
0.26600087 0.02175497 0.02843455 -0.003207 255 172 51
0.26843849 0.02681829 0.03197781 -0.000497 255 172 51
0.26813728 0.02451945 0.02878045 -0.003727 255 172 51
0.26689816 0.02299271 0.02890213 -0.003582 255 172 51
0.26990256 0.02812025 0.03365497 0.001335 255 172 51
0.26937664 0.02794973 0.03308685 0.000777 255 172 51
0.26886037 0.02749272 0.03276092 0.000389 255 172 51
0.27198145 0.02859164 0.03327538 0.001029 255 172 51
0.27105799 0.02845597 0.03321077 0.000977 255 172 51
0.27358565 0.02892421 0.03336642 0.000976 255 172 51
0.27506867 0.02932944 0.03331661 0.001121 255 172 51
0.28177485 0.02577741 0.03192000 0.003532 255 172 51
0.28102067 0.02767046 0.03260984 0.003357 255 172 51
0.28061450 0.02794472 0.03322907 0.003416 255 172 51
0.28011239 0.02861223 0.03348743 0.003378 255 172 51
0.27822885 0.02931250 0.03365831 0.002432 255 172 51
0.27682585 0.02956187 0.03286209 0.001234 255 172 51
0.27564520 0.02940683 0.03346786 0.001290 255 172 51
0.28223097 0.02390332 0.03103028 0.003457 255 172 51
0.26843950 0.02638067 0.03032227 -0.002165 255 172 51
0.26974681 0.02818688 0.03339285 0.001107 255 172 51
0.27013561 0.02836058 0.03290971 0.000717 255 172 51
0.27284831 0.02893765 0.03274440 0.000566 255 172 51
0.27416345 0.02922372 0.03267600 0.000501 255 172 51
0.28189057 0.02602270 0.03072687 0.003316 255 172 51
0.28122878 0.02789317 0.03152781 0.003131 255 172 51
0.27956197 0.02894310 0.03378390 0.003250 255 172 51
0.27901232 0.02945554 0.03334177 0.002774 255 172 51
0.27592269 0.02953410 0.03304172 0.001066 255 172 51
0.27794522 0.02957839 0.03289223 0.001833 255 172 51
0.26906714 0.02759267 0.03106658 -0.001058 255 172 51
0.26891944 0.02677771 0.02849028 -0.002270 255 172 51
0.27001467 0.02829128 0.03344436 0.001165 255 172 51
0.26933777 0.02798338 0.03216598 -0.000008 255 172 51
0.27139589 0.02875372 0.03215668 0.000220 255 172 51
0.27525336 0.02949644 0.03266585 0.000747 255 172 51
0.27547213 0.02950478 0.03317984 0.001088 255 172 51
0.28064811 0.02860236 0.03258944 0.003288 255 172 51
0.27982426 0.02924184 0.03337131 0.003299 255 172 51
0.27940392 0.02930499 0.03358634 0.003135 255 172 51
0.27861997 0.02956248 0.03309255 0.002400 255 172 51
0.27605698 0.02960926 0.03204825 0.000532 255 172 51
0.27743387 0.02968279 0.03153623 0.000937 255 172 51
0.26909834 0.02744684 0.02987591 -0.001479 255 172 51
0.27005157 0.02846809 0.03187256 0.000002 255 172 51
0.27305216 0.02915723 0.03113130 -0.000106 255 172 51
0.27485585 0.02946715 0.03136995 0.000086 255 172 51
0.28146777 0.02772291 0.03048777 0.003080 255 172 51
0.28066748 0.02900020 0.03161995 0.003072 255 172 51
0.28018948 0.02913181 0.03298829 0.003313 255 172 51
0.27917421 0.02959686 0.03220330 0.002309 255 172 51
0.27950573 0.02949665 0.03313889 0.003010 255 172 51
0.26984751 0.02826702 0.03034834 -0.000711 255 172 51
0.26959938 0.02825204 0.03145865 -0.000342 255 172 51
0.26952276 0.02793456 0.02894429 -0.001163 255 172 51
0.27059254 0.02865865 0.03109445 -0.000276 255 172 51
0.27157259 0.02891743 0.03072278 -0.000263 255 172 51
0.28154379 0.02772357 0.02928624 0.003111 255 172 51
0.28088328 0.02882763 0.03032825 0.002883 255 172 51
0.28018245 0.02930002 0.03236314 0.003052 255 172 51
0.27984026 0.02944547 0.03286936 0.003090 255 172 51
0.27614865 0.02964012 0.03047425 0.000164 255 172 51
0.27863637 0.02969675 0.02981089 0.001171 255 172 51
0.26961154 0.02830894 0.03186592 -0.000087 255 172 51
0.26940107 0.02793158 0.02767242 -0.001254 255 172 51
0.26998210 0.02847408 0.03122617 -0.000307 255 172 51
0.27198631 0.02905673 0.02898591 -0.000368 255 172 51
0.27450028 0.02946210 0.02889792 -0.000164 255 172 51
0.28015509 0.02943525 0.03165045 0.002821 255 172 51
0.28047872 0.02929362 0.03111600 0.002908 255 172 51
0.27726960 0.02972121 0.03013946 0.000464 255 172 51
0.27995530 0.02948021 0.03078738 0.002410 255 172 51
0.27040213 0.02858623 0.02878812 -0.000643 255 172 51
0.26913470 0.02724959 0.02678080 -0.001948 255 172 51
0.26978511 0.02829766 0.02824887 -0.000897 255 172 51
0.27086031 0.02874105 0.03002907 -0.000441 255 172 51
0.28114527 0.02872577 0.02933256 0.002981 255 172 51
0.27686217 0.02969492 0.02870020 0.000194 255 172 51
0.28009474 0.02945876 0.02946591 0.002246 255 172 51
0.26932463 0.02806712 0.02655488 -0.001175 255 172 51
0.26999432 0.02854209 0.02743618 -0.000744 255 172 51
0.27255479 0.02933229 0.02582739 -0.000261 255 172 51
0.28078929 0.02913699 0.02919573 0.002758 255 172 51
0.28110904 0.02874957 0.02846826 0.002898 255 172 51
0.27961543 0.02967100 0.02827679 0.001884 255 172 51
0.27849951 0.02973523 0.02730300 0.000954 255 172 51
0.26955408 0.02831930 0.02703844 -0.000930 255 172 51
0.26917890 0.02776588 0.02580762 -0.001474 255 172 51
0.27612862 0.02966974 0.02569515 -0.000156 255 172 51
0.27102247 0.02894620 0.02725078 -0.000467 255 172 51
0.28157961 0.02779718 0.02746376 0.003039 255 172 51
0.28046188 0.02937635 0.02834632 0.002479 255 172 51
0.26972497 0.02853364 0.02640881 -0.000758 255 172 51
0.26940989 0.02832178 0.02557041 -0.000952 255 172 51
0.27395135 0.02962740 0.02365272 -0.000125 255 172 51
0.27095059 0.02905761 0.02591649 -0.000379 255 172 51
0.28077137 0.02908925 0.02710632 0.002593 255 172 51
0.28218919 0.02551007 0.02800011 0.003259 255 172 51
0.27969515 0.02970284 0.02724075 0.001880 255 172 51
0.28017113 0.02957060 0.02757709 0.002258 255 172 51
0.27854249 0.02970241 0.02543985 0.000869 255 172 51
0.27032661 0.02883006 0.02647221 -0.000527 255 172 51
0.27599809 0.02980673 0.02243679 -0.000078 255 172 51
0.27088827 0.02911290 0.02481288 -0.000340 255 172 51
0.28143087 0.02829655 0.02619918 0.002948 255 172 51
0.28197035 0.02687589 0.02551962 0.003127 255 172 51
0.27988964 0.02956059 0.02618023 0.001959 255 172 51
0.27830526 0.02967628 0.02354207 0.000672 255 172 51
0.27006406 0.02880559 0.02538825 -0.000545 255 172 51
0.27388346 0.02970901 0.02186627 -0.000059 255 172 51
0.28091294 0.02903461 0.02559826 0.002624 255 172 51
0.28266877 0.02354859 0.02460147 0.003231 255 172 51
0.28016895 0.02956912 0.02700549 0.002245 255 172 51
0.27978474 0.02955079 0.02460263 0.001795 255 172 51
0.27507028 0.02996050 0.02053984 0.000101 255 172 51
0.27818832 0.02979103 0.02145424 0.000555 255 172 51
0.28152132 0.02825204 0.02518522 0.002978 255 172 51
0.28213564 0.02641653 0.02308099 0.003110 255 172 51
0.28037587 0.02943561 0.02525369 0.002272 255 172 51
0.28001198 0.02935688 0.02320618 0.001875 255 172 51
0.27383929 0.02977301 0.02020424 -0.000003 255 172 51
0.27683088 0.03001070 0.02032484 0.000097 255 172 51
0.27945018 0.02949353 0.02209595 0.001437 255 172 51
0.28122151 0.02874671 0.02458162 0.002815 255 172 51
0.28164160 0.02794868 0.02391255 0.002964 255 172 51
0.28239641 0.02506352 0.02063559 0.003054 255 172 51
0.28067404 0.02924846 0.02460621 0.002445 255 172 51
0.28040698 0.02933898 0.02399459 0.002230 255 172 51
0.27292541 0.02942705 0.02111652 -0.000262 255 172 51
0.27455887 0.03008334 0.01931107 0.000238 255 172 51
0.27575627 0.03024367 0.01898624 0.000377 255 172 51
0.27882561 0.02994189 0.01952699 0.001034 255 172 51
0.27963743 0.02957739 0.02084421 0.001585 255 172 51
0.28168172 0.02777684 0.02253957 0.002925 255 172 51
0.28305548 0.02118745 0.02094647 0.003191 255 172 51
0.28187418 0.02722616 0.02137943 0.002974 255 172 51
0.28092688 0.02879410 0.02151039 0.002484 255 172 51
0.28096187 0.02889508 0.02353169 0.002556 255 172 51
0.27318561 0.02933372 0.01958207 -0.000361 255 172 51
0.27389365 0.02990601 0.01874094 0.000136 255 172 51
0.27727962 0.03018677 0.01892903 0.000498 255 172 51
0.28138372 0.02839402 0.02287217 0.002799 255 172 51
0.28261426 0.02312413 0.01841749 0.002945 255 172 51
0.27465314 0.03038091 0.01800263 0.000525 255 172 51
0.27670249 0.03042911 0.01773468 0.000585 255 172 51
0.28053361 0.02959021 0.01967433 0.002335 255 172 51
0.27823421 0.03019459 0.01797311 0.000823 255 172 51
0.27362818 0.02946654 0.01776375 -0.000282 255 172 51
0.27401605 0.03012604 0.01760931 0.000323 255 172 51
0.27556461 0.03050916 0.01785970 0.000622 255 172 51
0.27998263 0.02986418 0.01892103 0.001930 255 172 51
0.28126770 0.02911007 0.01977125 0.002858 255 172 51
0.27434033 0.03049500 0.01701504 0.000644 255 172 51
0.27511308 0.03068014 0.01722472 0.000804 255 172 51
0.27775776 0.03036278 0.01666324 0.000730 255 172 51
0.27585006 0.03065745 0.01716425 0.000756 255 172 51
0.28119284 0.02949673 0.01937763 0.002905 255 172 51
0.27403572 0.03008355 0.01664234 0.000264 255 172 51
0.27464736 0.03064303 0.01719146 0.000783 255 172 51
0.27648440 0.03064593 0.01634775 0.000713 255 172 51
0.28113520 0.02963043 0.01904293 0.002876 255 172 51
0.27480701 0.03075583 0.01653020 0.000886 255 172 51
0.27442580 0.03054788 0.01625822 0.000690 255 172 51
0.27552396 0.03080592 0.01649344 0.000909 255 172 51
0.27740040 0.03044617 0.01541952 0.000581 255 172 51
0.28129277 0.02960598 0.01872662 0.002987 255 172 51
0.27456582 0.03026343 0.01552572 0.000375 255 172 51
0.27633667 0.03058456 0.01504793 0.000574 255 172 51
0.27583298 0.03082288 0.01582141 0.000871 255 172 51
0.27481067 0.03069801 0.01581287 0.000809 255 172 51
0.27527922 0.03084255 0.01584441 0.000926 255 172 51
0.27719489 0.03043616 0.01462905 0.000451 255 172 51
0.27799505 0.03012766 0.01424056 0.000278 255 172 51
0.27532741 0.03059242 0.01513948 0.000636 255 172 51
0.27700707 0.03026973 0.01386687 0.000206 255 172 51
0.27566087 0.03080736 0.01543331 0.000845 255 172 51
0.27511352 0.03028694 0.01475684 0.000333 255 172 51
0.27589777 0.02999151 0.01390767 -0.000049 255 172 51
0.27865613 0.02963761 0.01311177 0.000236 255 172 51
0.27777377 0.02996817 0.01269271 -0.000106 255 172 51
0.27689758 0.03001764 0.01287410 -0.000111 255 172 51
0.27667451 0.02961834 0.01220866 -0.000515 255 172 51
0.27863300 0.02954292 0.01176284 0.000110 255 172 51
0.27729690 0.02984098 0.01192032 -0.000263 255 172 51
0.27795321 0.02974825 0.01128119 -0.000215 255 172 51
0.27736568 0.02945160 0.01074658 -0.000644 255 172 51
0.27857074 0.02958251 0.01064044 0.000106 255 172 51
0.27818063 0.02958517 0.01008616 -0.000192 255 172 51
0.27879557 0.02944753 0.00966054 0.000198 255 172 51
0.27805468 0.02929288 0.00903884 -0.000551 255 172 51
0.27846819 0.02946697 0.00925704 -0.000104 255 172 51
0.27753261 0.02879446 0.00928749 -0.001207 255 172 51
0.26393640 0.01883266 -0.00848713 0.000379 255 172 51
0.26418746 0.01867266 -0.00790605 0.000632 255 172 51
0.26490560 0.01939798 -0.00795082 0.000161 255 172 51
0.26366392 0.01805592 -0.00791321 0.000900 255 172 51
0.26447153 0.01832344 -0.00755549 0.000644 255 172 51
0.26464665 0.01959025 -0.00857523 -0.000076 255 172 51
0.26256445 0.01760292 -0.00862836 0.000940 255 172 51
0.26626951 0.01972243 -0.00714653 -0.000272 255 172 51
0.26534578 0.02032159 -0.00859359 -0.000547 255 172 51
0.26447314 0.01973706 -0.00958567 -0.000571 255 172 51
0.26337096 0.01695623 -0.00768273 0.001117 255 172 51
0.26337141 0.01866283 -0.00941340 0.000038 255 172 51
0.26378182 0.01780819 -0.00765093 0.000985 255 172 51
0.26570207 0.02014987 -0.00784468 -0.000315 255 172 51
0.26541913 0.01743179 -0.00704381 0.000368 255 172 51
0.26214674 0.01655227 -0.00801626 0.001464 255 172 51
0.26252317 0.01813827 -0.00999667 -0.000021 255 172 51
0.26633105 0.02103774 -0.00791398 -0.000797 255 172 51
0.26726830 0.01836717 -0.00635536 -0.000416 255 172 51
0.26531637 0.02064227 -0.00948344 -0.001029 255 172 51
0.26339751 0.01894316 -0.01076720 -0.000874 255 172 51
0.26171863 0.01681360 -0.00834521 0.001445 255 172 51
0.26243353 0.01630240 -0.00777651 0.001501 255 172 51
0.26144481 0.01739134 -0.00969559 0.000614 255 172 51
0.26680765 0.02098397 -0.00723705 -0.000704 255 172 51
0.26427522 0.01494814 -0.00724475 0.000812 255 172 51
0.26686212 0.01600795 -0.00642741 -0.000123 255 172 51
0.26804295 0.02014765 -0.00608042 -0.000842 255 172 51
0.26605842 0.02154256 -0.00933534 -0.001430 255 172 51
0.26531363 0.02090561 -0.01079230 -0.001640 255 172 51
0.26437145 0.01989303 -0.01127484 -0.001362 255 172 51
0.26117623 0.01682632 -0.00876845 0.001376 255 172 51
0.26109624 0.01614264 -0.00823641 0.001721 255 172 51
0.26187012 0.01530873 -0.00779693 0.001640 255 172 51
0.26179314 0.01785569 -0.01100116 -0.000378 255 172 51
0.26259172 0.01834449 -0.01088539 -0.000641 255 172 51
0.26753414 0.02128351 -0.00668164 -0.000882 255 172 51
0.26711071 0.02175252 -0.00736326 -0.001021 255 172 51
0.26829833 0.01754537 -0.00580234 -0.000736 255 172 51
0.26857859 0.01893063 -0.00568295 -0.000917 255 172 51
0.26704744 0.02259341 -0.00824933 -0.001498 255 172 51
0.26367122 0.01934814 -0.01266216 -0.001498 255 172 51
0.26033852 0.01711952 -0.01080389 0.000178 255 172 51
0.26036578 0.01675288 -0.00941916 0.001160 255 172 51
0.26260567 0.01846772 -0.01198665 -0.001131 255 172 51
0.26594222 0.01383959 -0.00680221 0.000186 255 172 51
0.26886725 0.01587721 -0.00551062 -0.000867 255 172 51
0.26913658 0.02210675 -0.00549376 -0.001352 255 172 51
0.26942915 0.02002139 -0.00517338 -0.001269 255 172 51
0.26681709 0.02303903 -0.00993174 -0.002219 255 172 51
0.26476946 0.02051025 -0.01295120 -0.001720 255 172 51
0.26616290 0.02213927 -0.01090076 -0.002079 255 172 51
0.25999340 0.01608995 -0.00870162 0.001760 255 172 51
0.26122516 0.01772630 -0.01297469 -0.001152 255 172 51
0.26788071 0.02270337 -0.00691564 -0.001316 255 172 51
0.26773942 0.01363564 -0.00611298 -0.000406 255 172 51
0.26447386 0.01241668 -0.00723898 0.000601 255 172 51
0.26973137 0.01808520 -0.00497331 -0.001273 255 172 51
0.26738292 0.02384494 -0.00893128 -0.002134 255 172 51
0.26578927 0.02182435 -0.01262221 -0.002021 255 172 51
0.26273158 0.01865190 -0.01385213 -0.001484 255 172 51
0.25993472 0.01715472 -0.01224254 -0.000615 255 172 51
0.26786131 0.02406712 -0.00765319 -0.001754 255 172 51
0.26623264 0.01208864 -0.00673558 0.000048 255 172 51
0.27070257 0.01574404 -0.00441520 -0.001575 255 172 51
0.26965541 0.01376155 -0.00512771 -0.001092 255 172 51
0.27069616 0.02077373 -0.00421057 -0.001663 255 172 51
0.26875693 0.02420271 -0.00618905 -0.001560 255 172 51
0.27039075 0.01941755 -0.00450464 -0.001541 255 172 51
0.26755425 0.02466625 -0.01030883 -0.002803 255 172 51
0.26672265 0.02335510 -0.01216606 -0.002478 255 172 51
0.26532105 0.02147261 -0.01530174 -0.001386 255 172 51
0.26008794 0.01725336 -0.01321051 -0.001035 255 172 51
0.26754019 0.01166937 -0.00620614 -0.000374 255 172 51
0.26503897 0.01074016 -0.00709537 0.000319 255 172 51
0.27174214 0.01831823 -0.00354984 -0.001945 255 172 51
0.26886311 0.01201474 -0.00555977 -0.000806 255 172 51
0.27103293 0.02300091 -0.00381951 -0.001827 255 172 51
0.26992759 0.02414558 -0.00486854 -0.001667 255 172 51
0.26779535 0.02475608 -0.00868953 -0.002287 255 172 51
0.26618344 0.02260887 -0.01400181 -0.002125 255 172 51
0.26201028 0.01815545 -0.01462385 -0.001466 255 172 51
0.26440310 0.02050220 -0.01744149 -0.001425 255 172 51
0.26838064 0.02503473 -0.00697709 -0.001767 255 172 51
0.26658452 0.01030595 -0.00645027 -0.000013 255 172 51
0.27274099 0.01505787 -0.00308324 -0.002495 255 172 51
0.27140555 0.01304360 -0.00402724 -0.001849 255 172 51
0.27016070 0.01207311 -0.00482008 -0.001305 255 172 51
0.27259400 0.02117225 -0.00260053 -0.002238 255 172 51
0.26965952 0.02565761 -0.00525688 -0.001728 255 172 51
0.26813349 0.02519606 -0.00782605 -0.002051 255 172 51
0.26767898 0.02529952 -0.01278087 -0.002799 255 172 51
0.26831827 0.02590142 -0.00888714 -0.002734 255 172 51
0.26610655 0.02262879 -0.01520962 -0.002062 255 172 51
0.26678932 0.02389119 -0.01494990 -0.002438 255 172 51
0.26509878 0.02157908 -0.01823522 -0.001716 255 172 51
0.25983205 0.01717302 -0.01351885 -0.001072 255 172 51
0.26883790 0.02549341 -0.00627645 -0.001699 255 172 51
0.26820943 0.01042273 -0.00572962 -0.000532 255 172 51
0.26524574 0.00951784 -0.00683078 0.000309 255 172 51
0.27345389 0.01696253 -0.00245255 -0.002713 255 172 51
0.26967317 0.01061097 -0.00493504 -0.001135 255 172 51
0.27278310 0.02390972 -0.00209833 -0.002306 255 172 51
0.27131179 0.02552004 -0.00359736 -0.002070 255 172 51
0.26839101 0.02629712 -0.01099807 -0.002271 255 172 51
0.26597440 0.02269892 -0.01670673 -0.001966 255 172 51
0.26419315 0.02053007 -0.01942299 -0.001697 255 172 51
0.26866826 0.02612631 -0.00708989 -0.002049 255 172 51
0.26752579 0.00912004 -0.00571638 -0.000073 255 172 51
0.26620910 0.00885515 -0.00615724 0.000312 255 172 51
0.27328855 0.01238907 -0.00281256 -0.002922 255 172 51
0.27379754 0.01885657 -0.00199042 -0.002791 255 172 51
0.27434716 0.01546380 -0.00204976 -0.003395 255 172 51
0.27102149 0.01104080 -0.00415860 -0.001757 255 172 51
0.27398548 0.02240433 -0.00122182 -0.002722 255 172 51
0.26908267 0.02633168 -0.00603234 -0.001710 255 172 51
0.27053905 0.02686835 -0.00459005 -0.001987 255 172 51
0.26838332 0.02651354 -0.01251810 -0.001990 255 172 51
0.26774448 0.02566579 -0.01491388 -0.002496 255 172 51
0.26906055 0.02702557 -0.00956821 -0.001781 255 172 51
0.26463401 0.02153641 -0.02101221 -0.001974 255 172 51
0.26580372 0.02301611 -0.01924670 -0.002156 255 172 51
0.26893315 0.00908865 -0.00497347 -0.000672 255 172 51
0.27438629 0.01373602 -0.00218057 -0.003604 255 172 51
0.27216253 0.01139756 -0.00347171 -0.002292 255 172 51
0.27485093 0.01722525 -0.00161188 -0.003564 255 172 51
0.27065027 0.00931878 -0.00393599 -0.001764 255 172 51
0.27434751 0.02399833 -0.00056841 -0.002874 255 172 51
0.27438506 0.02067438 -0.00130137 -0.002996 255 172 51
0.27277020 0.02580815 -0.00203731 -0.002452 255 172 51
0.26960593 0.02681476 -0.00543343 -0.001741 255 172 51
0.27151033 0.02714668 -0.00369154 -0.002057 255 172 51
0.26913470 0.02703378 -0.00791841 -0.001799 255 172 51
0.26884040 0.02704266 -0.01199433 -0.001604 255 172 51
0.26831955 0.02648060 -0.01378199 -0.001935 255 172 51
0.26727697 0.02516593 -0.01683054 -0.002594 255 172 51
0.26929933 0.02734186 -0.01104682 -0.001451 255 172 51
0.26652220 0.02384382 -0.01728142 -0.002336 255 172 51
0.26895267 0.02668278 -0.00640504 -0.001826 255 172 51
0.26804674 0.00830257 -0.00507609 -0.000127 255 172 51
0.26701564 0.00809408 -0.00535324 0.000297 255 172 51
0.27503496 0.01211196 -0.00192337 -0.004369 255 172 51
0.27311552 0.01069415 -0.00273664 -0.003017 255 172 51
0.27476102 0.01836868 -0.00142337 -0.003318 255 172 51
0.27524430 0.01448966 -0.00169659 -0.004155 255 172 51
0.27573535 0.01568344 -0.00141384 -0.004358 255 172 51
0.27192491 0.01013110 -0.00340849 -0.002349 255 172 51
0.27500287 0.02290951 -0.00030662 -0.003180 255 172 51
0.27377245 0.02539995 -0.00088561 -0.002700 255 172 51
0.27505857 0.02178645 -0.00058776 -0.003270 255 172 51
0.27269590 0.02731510 -0.00254951 -0.002050 255 172 51
0.27507883 0.01926079 -0.00113274 -0.003442 255 172 51
0.26922175 0.02699794 -0.00598994 -0.001687 255 172 51
0.27002928 0.02745088 -0.00532838 -0.001497 255 172 51
0.27112430 0.02744233 -0.00423788 -0.001701 255 172 51
0.26917884 0.02710571 -0.00667371 -0.001720 255 172 51
0.26892647 0.02717722 -0.01309651 -0.001411 255 172 51
0.26842916 0.02664916 -0.01506459 -0.001708 255 172 51
0.26811397 0.02633508 -0.01625976 -0.001883 255 172 51
0.27001956 0.02776701 -0.00990180 -0.001201 255 172 51
0.26973400 0.02757970 -0.00870201 -0.001378 255 172 51
0.26540166 0.02295944 -0.02159579 -0.002272 255 172 51
0.26377580 0.02094183 -0.02338877 -0.001973 255 172 51
0.26670399 0.02456106 -0.01875815 -0.002488 255 172 51
0.26955312 0.00822500 -0.00418073 -0.001230 255 172 51
0.26869819 0.00807996 -0.00462730 -0.000669 255 172 51
0.27589706 0.01337096 -0.00162330 -0.004921 255 172 51
0.27421924 0.01115427 -0.00217375 -0.003844 255 172 51
0.27548912 0.01819308 -0.00114808 -0.003812 255 172 51
0.27671319 0.01725955 -0.00111396 -0.003913 255 172 51
0.27176440 0.00932534 -0.00326138 -0.002538 255 172 51
0.27575773 0.02396801 0.00050913 -0.003613 255 172 51
0.27508262 0.02541713 0.00045134 -0.003289 255 172 51
0.27602440 0.02060092 -0.00047336 -0.003935 255 172 51
0.27356201 0.02682837 -0.00113987 -0.002672 255 172 51
0.26952049 0.02730453 -0.00564356 -0.001528 255 172 51
0.27096289 0.02773121 -0.00479535 -0.001391 255 172 51
0.27171648 0.02782028 -0.00399461 -0.001428 255 172 51
0.27201951 0.02761029 -0.00337472 -0.001686 255 172 51
0.26950958 0.02745006 -0.00710851 -0.001460 255 172 51
0.26951811 0.02761858 -0.01231666 -0.001130 255 172 51
